ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0035265	GO:0035265	organ growth	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	BCL2	1	go_bp
GO:0043279	GO:0043279	response to alkaloid	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	UQCRC1	1	go_bp
GO:0043583	GO:0043583	ear development	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	BCL2	1	go_bp
GO:0048525	GO:0048525	negative regulation of viral process	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	APOBEC3C	1	go_bp
GO:0048639	GO:0048639	positive regulation of developmental growth	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	BCL2	1	go_bp
GO:0051147	GO:0051147	regulation of muscle cell differentiation	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	BCL2	1	go_bp
GO:0061138	GO:0061138	morphogenesis of a branching epithelium	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	BCL2	1	go_bp
GO:1901796	GO:1901796	regulation of signal transduction by p53 class mediator	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	BCL2	1	go_bp
GO:1903363	GO:1903363	negative regulation of cellular protein catabolic process	1/26	38/5037	0.179124864969301	0.345705154704595	0.323978625994535	PARK7	1	go_bp
GO:0051241	GO:0051241	negative regulation of multicellular organismal process	3/26	285/5037	0.179579359999821	0.346018766828924	0.324272528540542	CD84/PGK1/BCL2	3	go_bp
GO:2001233	GO:2001233	regulation of apoptotic signaling pathway	2/26	151/5037	0.182353975396536	0.350519692612205	0.328490584682102	PARK7/BCL2	2	go_bp
GO:0001763	GO:0001763	morphogenesis of a branching structure	1/26	39/5037	0.183394269552377	0.350519692612205	0.328490584682102	BCL2	1	go_bp
GO:0008652	GO:0008652	cellular amino acid biosynthetic process	1/26	39/5037	0.183394269552377	0.350519692612205	0.328490584682102	PARK7	1	go_bp
GO:0010833	GO:0010833	telomere maintenance via telomere lengthening	1/26	39/5037	0.183394269552377	0.350519692612205	0.328490584682102	NEK7	1	go_bp
GO:0031638	GO:0031638	zymogen activation	1/26	39/5037	0.183394269552377	0.350519692612205	0.328490584682102	PGK1	1	go_bp
GO:0009161	GO:0009161	ribonucleoside monophosphate metabolic process	1/26	40/5037	0.187642318570312	0.354635003996522	0.332347261129319	ADSL	1	go_bp
GO:0009205	GO:0009205	purine ribonucleoside triphosphate metabolic process	1/26	40/5037	0.187642318570312	0.354635003996522	0.332347261129319	ALDOA	1	go_bp
GO:0018393	GO:0018393	internal peptidyl-lysine acetylation	1/26	40/5037	0.187642318570312	0.354635003996522	0.332347261129319	PARK7	1	go_bp
GO:0030902	GO:0030902	hindbrain development	1/26	40/5037	0.187642318570312	0.354635003996522	0.332347261129319	BCL2	1	go_bp
GO:0032204	GO:0032204	regulation of telomere maintenance	1/26	40/5037	0.187642318570312	0.354635003996522	0.332347261129319	NEK7	1	go_bp
GO:0051341	GO:0051341	regulation of oxidoreductase activity	1/26	40/5037	0.187642318570312	0.354635003996522	0.332347261129319	PARK7	1	go_bp
GO:1903305	GO:1903305	regulation of regulated secretory pathway	1/26	40/5037	0.187642318570312	0.354635003996522	0.332347261129319	CD84	1	go_bp
GO:0048871	GO:0048871	multicellular organismal homeostasis	2/26	154/5037	0.187970976075206	0.354690456447642	0.332399228560748	POTEF/BCL2	2	go_bp
GO:0019725	GO:0019725	cellular homeostasis	3/26	292/5037	0.188754558631102	0.355602785338404	0.33325422032602	PPP3CB/ALDOA/BCL2	3	go_bp
GO:0019058	GO:0019058	viral life cycle	2/26	156/5037	0.191730671304239	0.358619717335584	0.336081547225442	APOBEC3C/BCL2	2	go_bp
GO:0051048	GO:0051048	negative regulation of secretion	1/26	41/5037	0.191869114591359	0.358619717335584	0.336081547225442	CD84	1	go_bp
GO:0070665	GO:0070665	positive regulation of leukocyte proliferation	1/26	41/5037	0.191869114591359	0.358619717335584	0.336081547225442	BCL2	1	go_bp
GO:1900182	GO:1900182	positive regulation of protein localization to nucleus	1/26	41/5037	0.191869114591359	0.358619717335584	0.336081547225442	PARK7	1	go_bp
GO:1901655	GO:1901655	cellular response to ketone	1/26	41/5037	0.191869114591359	0.358619717335584	0.336081547225442	PARK7	1	go_bp
GO:0016049	GO:0016049	cell growth	2/26	158/5037	0.195501676535575	0.361350840214964	0.338641027250089	PPP3CB/BCL2	2	go_bp
GO:0006475	GO:0006475	internal protein amino acid acetylation	1/26	42/5037	0.19607475971158	0.361350840214964	0.338641027250089	PARK7	1	go_bp
GO:0019751	GO:0019751	polyol metabolic process	1/26	42/5037	0.19607475971158	0.361350840214964	0.338641027250089	QDPR	1	go_bp
GO:0032006	GO:0032006	regulation of TOR signaling	1/26	42/5037	0.19607475971158	0.361350840214964	0.338641027250089	EPM2A	1	go_bp
GO:0032635	GO:0032635	interleukin-6 production	1/26	42/5037	0.19607475971158	0.361350840214964	0.338641027250089	CD84	1	go_bp
GO:0032675	GO:0032675	regulation of interleukin-6 production	1/26	42/5037	0.19607475971158	0.361350840214964	0.338641027250089	CD84	1	go_bp
GO:0055067	GO:0055067	monovalent inorganic cation homeostasis	1/26	42/5037	0.19607475971158	0.361350840214964	0.338641027250089	BCL2	1	go_bp
GO:2000045	GO:2000045	regulation of G1/S transition of mitotic cell cycle	1/26	42/5037	0.19607475971158	0.361350840214964	0.338641027250089	BCL2	1	go_bp
GO:2001252	GO:2001252	positive regulation of chromosome organization	1/26	42/5037	0.19607475971158	0.361350840214964	0.338641027250089	NEK7	1	go_bp
GO:0035295	GO:0035295	tube development	3/26	298/5037	0.196723067473775	0.361982662975812	0.339233141851639	ASB4/PGK1/BCL2	3	go_bp
GO:0002695	GO:0002695	negative regulation of leukocyte activation	1/26	43/5037	0.200259355556925	0.364272569764037	0.341379134888793	CD84	1	go_bp
GO:0006836	GO:0006836	neurotransmitter transport	1/26	43/5037	0.200259355556925	0.364272569764037	0.341379134888793	PARK7	1	go_bp
GO:0031397	GO:0031397	negative regulation of protein ubiquitination	1/26	43/5037	0.200259355556925	0.364272569764037	0.341379134888793	PARK7	1	go_bp
GO:0048675	GO:0048675	axon extension	1/26	43/5037	0.200259355556925	0.364272569764037	0.341379134888793	PPP3CB	1	go_bp
GO:0050729	GO:0050729	positive regulation of inflammatory response	1/26	43/5037	0.200259355556925	0.364272569764037	0.341379134888793	PARK7	1	go_bp
GO:0050796	GO:0050796	regulation of insulin secretion	1/26	43/5037	0.200259355556925	0.364272569764037	0.341379134888793	PPP3CB	1	go_bp
GO:0034097	GO:0034097	response to cytokine	3/26	301/5037	0.200741387500111	0.364272569764037	0.341379134888793	PPP3CB/GPD1/BCL2	3	go_bp
GO:0006520	GO:0006520	cellular amino acid metabolic process	2/26	161/5037	0.20117808306275	0.364272569764037	0.341379134888793	PARK7/QDPR	2	go_bp
GO:0048729	GO:0048729	tissue morphogenesis	2/26	161/5037	0.20117808306275	0.364272569764037	0.341379134888793	MYLK2/BCL2	2	go_bp
GO:1903530	GO:1903530	regulation of secretion by cell	2/26	161/5037	0.20117808306275	0.364272569764037	0.341379134888793	PPP3CB/CD84	2	go_bp
GO:0002682	GO:0002682	regulation of immune system process	4/26	454/5037	0.20241663248661	0.364272569764037	0.341379134888793	PPP3CB/CD84/PARK7/BCL2	4	go_bp
GO:0002822	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	PPP3CB	1	go_bp
GO:0009144	GO:0009144	purine nucleoside triphosphate metabolic process	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	ALDOA	1	go_bp
GO:0009199	GO:0009199	ribonucleoside triphosphate metabolic process	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	ALDOA	1	go_bp
GO:0032411	GO:0032411	positive regulation of transporter activity	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	PARK7	1	go_bp
GO:0032760	GO:0032760	positive regulation of tumor necrosis factor production	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	CD84	1	go_bp
GO:0043271	GO:0043271	negative regulation of ion transport	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	BCL2	1	go_bp
GO:0071333	GO:0071333	cellular response to glucose stimulus	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	PPP3CB	1	go_bp
GO:1901991	GO:1901991	negative regulation of mitotic cell cycle phase transition	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	BCL2	1	go_bp
GO:1903557	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	CD84	1	go_bp
GO:2000278	GO:2000278	regulation of DNA biosynthetic process	1/26	44/5037	0.204423003285303	0.364272569764037	0.341379134888793	NEK7	1	go_bp
GO:0002443	GO:0002443	leukocyte mediated immunity	2/26	163/5037	0.204974764887966	0.364707351940301	0.341786592313584	PPP3CB/CD84	2	go_bp
GO:0032386	GO:0032386	regulation of intracellular transport	2/26	164/5037	0.206876612966311	0.367178617994063	0.344102546732166	PARK7/MYLK2	2	go_bp
GO:0002706	GO:0002706	regulation of lymphocyte mediated immunity	1/26	45/5037	0.208565803588644	0.367178617994063	0.344102546732166	PPP3CB	1	go_bp
GO:0010522	GO:0010522	regulation of calcium ion transport into cytosol	1/26	45/5037	0.208565803588644	0.367178617994063	0.344102546732166	BCL2	1	go_bp
GO:0014902	GO:0014902	myotube differentiation	1/26	45/5037	0.208565803588644	0.367178617994063	0.344102546732166	BCL2	1	go_bp
GO:0032091	GO:0032091	negative regulation of protein binding	1/26	45/5037	0.208565803588644	0.367178617994063	0.344102546732166	PARK7	1	go_bp
GO:0051224	GO:0051224	negative regulation of protein transport	1/26	45/5037	0.208565803588644	0.367178617994063	0.344102546732166	PARK7	1	go_bp
GO:0071331	GO:0071331	cellular response to hexose stimulus	1/26	45/5037	0.208565803588644	0.367178617994063	0.344102546732166	PPP3CB	1	go_bp
GO:0002684	GO:0002684	positive regulation of immune system process	3/26	307/5037	0.208842521964556	0.367178617994063	0.344102546732166	CD84/PARK7/BCL2	3	go_bp
GO:0002819	GO:0002819	regulation of adaptive immune response	1/26	46/5037	0.212687856694953	0.370639867916941	0.347346267512656	PPP3CB	1	go_bp
GO:0010565	GO:0010565	regulation of cellular ketone metabolic process	1/26	46/5037	0.212687856694953	0.370639867916941	0.347346267512656	PARK7	1	go_bp
GO:0030518	GO:0030518	intracellular steroid hormone receptor signaling pathway	1/26	46/5037	0.212687856694953	0.370639867916941	0.347346267512656	PARK7	1	go_bp
GO:0048167	GO:0048167	regulation of synaptic plasticity	1/26	46/5037	0.212687856694953	0.370639867916941	0.347346267512656	PPP3CB	1	go_bp
GO:0051225	GO:0051225	spindle assembly	1/26	46/5037	0.212687856694953	0.370639867916941	0.347346267512656	NEK7	1	go_bp
GO:0071326	GO:0071326	cellular response to monosaccharide stimulus	1/26	46/5037	0.212687856694953	0.370639867916941	0.347346267512656	PPP3CB	1	go_bp
GO:0001909	GO:0001909	leukocyte mediated cytotoxicity	1/26	47/5037	0.216789262370355	0.373394296379173	0.349927588434402	PPP3CB	1	go_bp
GO:0018394	GO:0018394	peptidyl-lysine acetylation	1/26	47/5037	0.216789262370355	0.373394296379173	0.349927588434402	PARK7	1	go_bp
GO:0051262	GO:0051262	protein tetramerization	1/26	47/5037	0.216789262370355	0.373394296379173	0.349927588434402	ALDOA	1	go_bp
GO:0070252	GO:0070252	actin-mediated cell contraction	1/26	47/5037	0.216789262370355	0.373394296379173	0.349927588434402	MYLK2	1	go_bp
GO:0090596	GO:0090596	sensory organ morphogenesis	1/26	47/5037	0.216789262370355	0.373394296379173	0.349927588434402	BCL2	1	go_bp
GO:0098742	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	1/26	47/5037	0.216789262370355	0.373394296379173	0.349927588434402	CD84	1	go_bp
GO:1902806	GO:1902806	regulation of cell cycle G1/S phase transition	1/26	47/5037	0.216789262370355	0.373394296379173	0.349927588434402	BCL2	1	go_bp
GO:1903321	GO:1903321	negative regulation of protein modification by small protein conjugation or removal	1/26	47/5037	0.216789262370355	0.373394296379173	0.349927588434402	PARK7	1	go_bp
GO:0002694	GO:0002694	regulation of leukocyte activation	2/26	171/5037	0.220248481378566	0.377539201008439	0.353811998280172	CD84/BCL2	2	go_bp
GO:0030308	GO:0030308	negative regulation of cell growth	1/26	48/5037	0.220870119921131	0.377539201008439	0.353811998280172	BCL2	1	go_bp
GO:0043401	GO:0043401	steroid hormone mediated signaling pathway	1/26	48/5037	0.220870119921131	0.377539201008439	0.353811998280172	PARK7	1	go_bp
GO:0071695	GO:0071695	anatomical structure maturation	1/26	48/5037	0.220870119921131	0.377539201008439	0.353811998280172	BCL2	1	go_bp
GO:1904950	GO:1904950	negative regulation of establishment of protein localization	1/26	48/5037	0.220870119921131	0.377539201008439	0.353811998280172	PARK7	1	go_bp
GO:0007507	GO:0007507	heart development	2/26	172/5037	0.222166346875615	0.377539201008439	0.353811998280172	PPP3CB/MYLK2	2	go_bp
GO:0048589	GO:0048589	developmental growth	2/26	173/5037	0.224085911424697	0.377539201008439	0.353811998280172	PPP3CB/BCL2	2	go_bp
GO:0048667	GO:0048667	cell morphogenesis involved in neuron differentiation	2/26	173/5037	0.224085911424697	0.377539201008439	0.353811998280172	PPP3CB/BCL2	2	go_bp
GO:0000422	GO:0000422	autophagy of mitochondrion	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	PARK7	1	go_bp
GO:0008406	GO:0008406	gonad development	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	BCL2	1	go_bp
GO:0009123	GO:0009123	nucleoside monophosphate metabolic process	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	ADSL	1	go_bp
GO:0045137	GO:0045137	development of primary sexual characteristics	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	BCL2	1	go_bp
GO:0048041	GO:0048041	focal adhesion assembly	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	BCL2	1	go_bp
GO:0061726	GO:0061726	mitochondrion disassembly	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	PARK7	1	go_bp
GO:0071322	GO:0071322	cellular response to carbohydrate stimulus	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	PPP3CB	1	go_bp
GO:0090276	GO:0090276	regulation of peptide hormone secretion	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	PPP3CB	1	go_bp
GO:1901606	GO:1901606	alpha-amino acid catabolic process	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	QDPR	1	go_bp
GO:1901657	GO:1901657	glycosyl compound metabolic process	1/26	49/5037	0.224930528195745	0.377539201008439	0.353811998280172	APOBEC3C	1	go_bp
GO:0009725	GO:0009725	response to hormone	3/26	319/5037	0.225282606772745	0.377595316868038	0.353864587426853	PARK7/PFKFB1/BCL2	3	go_bp
GO:0034762	GO:0034762	regulation of transmembrane transport	2/26	175/5037	0.227929876675107	0.380547186424175	0.356630940863872	PARK7/BCL2	2	go_bp
GO:0001775	GO:0001775	cell activation	3/26	321/5037	0.228050984243438	0.380547186424175	0.356630940863872	PPP3CB/CD84/BCL2	3	go_bp
GO:0008637	GO:0008637	apoptotic mitochondrial changes	1/26	50/5037	0.228970585586866	0.380547186424175	0.356630940863872	BCL2	1	go_bp
GO:0045185	GO:0045185	maintenance of protein location	1/26	50/5037	0.228970585586866	0.380547186424175	0.356630940863872	PARK7	1	go_bp
GO:0050714	GO:0050714	positive regulation of protein secretion	1/26	50/5037	0.228970585586866	0.380547186424175	0.356630940863872	PPP3CB	1	go_bp
GO:0051321	GO:0051321	meiotic cell cycle	1/26	50/5037	0.228970585586866	0.380547186424175	0.356630940863872	KLHDC3	1	go_bp
GO:0043161	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	2/26	176/5037	0.229854148318019	0.381480624309317	0.357505714986746	PARK7/KLHDC3	2	go_bp
GO:0007155	GO:0007155	cell adhesion	4/26	480/5037	0.231390190292725	0.381872216029806	0.357872696345943	CD84/MUC16/MYBPC2/BCL2	4	go_bp
GO:0002791	GO:0002791	regulation of peptide secretion	1/26	51/5037	0.232990390033375	0.381872216029806	0.357872696345943	PPP3CB	1	go_bp
GO:0007281	GO:0007281	germ cell development	1/26	51/5037	0.232990390033375	0.381872216029806	0.357872696345943	BCL2	1	go_bp
GO:0007565	GO:0007565	female pregnancy	1/26	51/5037	0.232990390033375	0.381872216029806	0.357872696345943	BCL2	1	go_bp
GO:0010212	GO:0010212	response to ionizing radiation	1/26	51/5037	0.232990390033375	0.381872216029806	0.357872696345943	BCL2	1	go_bp
GO:0050853	GO:0050853	B cell receptor signaling pathway	1/26	51/5037	0.232990390033375	0.381872216029806	0.357872696345943	BCL2	1	go_bp
GO:0050871	GO:0050871	positive regulation of B cell activation	1/26	51/5037	0.232990390033375	0.381872216029806	0.357872696345943	BCL2	1	go_bp
GO:0051896	GO:0051896	regulation of protein kinase B signaling	1/26	51/5037	0.232990390033375	0.381872216029806	0.357872696345943	PARK7	1	go_bp
GO:0071466	GO:0071466	cellular response to xenobiotic stimulus	1/26	51/5037	0.232990390033375	0.381872216029806	0.357872696345943	CMBL	1	go_bp
GO:0051046	GO:0051046	regulation of secretion	2/26	178/5037	0.233706951283576	0.382517592915798	0.358477513236658	PPP3CB/CD84	2	go_bp
GO:0016579	GO:0016579	protein deubiquitination	1/26	52/5037	0.236990039022371	0.385759884947129	0.361516036970216	PARK7	1	go_bp
GO:0031929	GO:0031929	TOR signaling	1/26	52/5037	0.236990039022371	0.385759884947129	0.361516036970216	EPM2A	1	go_bp
GO:0044703	GO:0044703	multi-organism reproductive process	1/26	52/5037	0.236990039022371	0.385759884947129	0.361516036970216	BCL2	1	go_bp
GO:0090087	GO:0090087	regulation of peptide transport	1/26	52/5037	0.236990039022371	0.385759884947129	0.361516036970216	PPP3CB	1	go_bp
GO:0044057	GO:0044057	regulation of system process	2/26	180/5037	0.237565015950974	0.386165355146645	0.361896024587796	MYLK2/TNNC2	2	go_bp
GO:0002250	GO:0002250	adaptive immune response	2/26	181/5037	0.23949586682105	0.388770687921842	0.364337620037791	PPP3CB/CD84	2	go_bp
GO:0001678	GO:0001678	cellular glucose homeostasis	1/26	53/5037	0.240969629591161	0.390094277411921	0.365578025911238	PPP3CB	1	go_bp
GO:0003007	GO:0003007	heart morphogenesis	1/26	53/5037	0.240969629591161	0.390094277411921	0.365578025911238	MYLK2	1	go_bp
GO:0045935	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	4/26	489/5037	0.241687882779365	0.390723248422302	0.366167467986257	PPP3CB/NEK7/PARK7/GPD1	4	go_bp
GO:0001505	GO:0001505	regulation of neurotransmitter levels	1/26	54/5037	0.244929258329249	0.393814343446621	0.369064296989727	PARK7	1	go_bp
GO:0009411	GO:0009411	response to UV	1/26	54/5037	0.244929258329249	0.393814343446621	0.369064296989727	BCL2	1	go_bp
GO:0010906	GO:0010906	regulation of glucose metabolic process	1/26	54/5037	0.244929258329249	0.393814343446621	0.369064296989727	PFKFB1	1	go_bp
GO:0044706	GO:0044706	multi-multicellular organism process	1/26	54/5037	0.244929258329249	0.393814343446621	0.369064296989727	BCL2	1	go_bp
GO:0009141	GO:0009141	nucleoside triphosphate metabolic process	1/26	55/5037	0.248869021380311	0.397926654152768	0.372918161342367	ALDOA	1	go_bp
GO:0045926	GO:0045926	negative regulation of growth	1/26	55/5037	0.248869021380311	0.397926654152768	0.372918161342367	BCL2	1	go_bp
GO:0050866	GO:0050866	negative regulation of cell activation	1/26	55/5037	0.248869021380311	0.397926654152768	0.372918161342367	CD84	1	go_bp
GO:1990138	GO:1990138	neuron projection extension	1/26	55/5037	0.248869021380311	0.397926654152768	0.372918161342367	PPP3CB	1	go_bp
GO:0043254	GO:0043254	regulation of protein-containing complex assembly	2/26	186/5037	0.24916588808553	0.397926654152768	0.372918161342367	NEK7/PARK7	2	go_bp
GO:0045930	GO:0045930	negative regulation of mitotic cell cycle	1/26	56/5037	0.252789014444163	0.40154823339991	0.376312135231539	BCL2	1	go_bp
GO:0046822	GO:0046822	regulation of nucleocytoplasmic transport	1/26	56/5037	0.252789014444163	0.40154823339991	0.376312135231539	PARK7	1	go_bp
GO:0048762	GO:0048762	mesenchymal cell differentiation	1/26	56/5037	0.252789014444163	0.40154823339991	0.376312135231539	BCL2	1	go_bp
GO:2001235	GO:2001235	positive regulation of apoptotic signaling pathway	1/26	56/5037	0.252789014444163	0.40154823339991	0.376312135231539	PARK7	1	go_bp
GO:0000902	GO:0000902	cell morphogenesis	3/26	341/5037	0.256115946941147	0.402175686669179	0.376900154950907	PPP3CB/ALDOA/BCL2	3	go_bp
GO:0007044	GO:0007044	cell-substrate junction assembly	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	BCL2	1	go_bp
GO:0007548	GO:0007548	sex differentiation	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	BCL2	1	go_bp
GO:0009755	GO:0009755	hormone-mediated signaling pathway	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	PARK7	1	go_bp
GO:0019646	GO:0019646	aerobic electron transport chain	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	PARK7	1	go_bp
GO:0030307	GO:0030307	positive regulation of cell growth	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	BCL2	1	go_bp
GO:0032640	GO:0032640	tumor necrosis factor production	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	CD84	1	go_bp
GO:0032680	GO:0032680	regulation of tumor necrosis factor production	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	CD84	1	go_bp
GO:0071706	GO:0071706	tumor necrosis factor superfamily cytokine production	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	CD84	1	go_bp
GO:1903555	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	1/26	57/5037	0.256689332778724	0.402175686669179	0.376900154950907	CD84	1	go_bp
GO:0048812	GO:0048812	neuron projection morphogenesis	2/26	190/5037	0.256917295197104	0.402175686669179	0.376900154950907	PPP3CB/BCL2	2	go_bp
GO:1902903	GO:1902903	regulation of supramolecular fiber organization	2/26	191/5037	0.258856806379062	0.403628149508931	0.378261334871794	PARK7/PFDN4	2	go_bp
GO:0032880	GO:0032880	regulation of protein localization	3/26	343/5037	0.258956101620632	0.403628149508931	0.378261334871794	PPP3CB/PARK7/BCL2	3	go_bp
GO:0001952	GO:0001952	regulation of cell-matrix adhesion	1/26	58/5037	0.260570071201968	0.403628149508931	0.378261334871794	BCL2	1	go_bp
GO:0006473	GO:0006473	protein acetylation	1/26	58/5037	0.260570071201968	0.403628149508931	0.378261334871794	PARK7	1	go_bp
GO:0007584	GO:0007584	response to nutrient	1/26	58/5037	0.260570071201968	0.403628149508931	0.378261334871794	ADSL	1	go_bp
GO:0009451	GO:0009451	RNA modification	1/26	58/5037	0.260570071201968	0.403628149508931	0.378261334871794	APOBEC3C	1	go_bp
GO:0042098	GO:0042098	T cell proliferation	1/26	58/5037	0.260570071201968	0.403628149508931	0.378261334871794	PPP3CB	1	go_bp
GO:0046883	GO:0046883	regulation of hormone secretion	1/26	58/5037	0.260570071201968	0.403628149508931	0.378261334871794	PPP3CB	1	go_bp
GO:0042177	GO:0042177	negative regulation of protein catabolic process	1/26	59/5037	0.264431324093864	0.406274535672487	0.380741403628225	PARK7	1	go_bp
GO:0043491	GO:0043491	protein kinase B signaling	1/26	59/5037	0.264431324093864	0.406274535672487	0.380741403628225	PARK7	1	go_bp
GO:0050905	GO:0050905	neuromuscular process	1/26	59/5037	0.264431324093864	0.406274535672487	0.380741403628225	TNNC2	1	go_bp
GO:0072331	GO:0072331	signal transduction by p53 class mediator	1/26	59/5037	0.264431324093864	0.406274535672487	0.380741403628225	BCL2	1	go_bp
GO:0098657	GO:0098657	import into cell	1/26	59/5037	0.264431324093864	0.406274535672487	0.380741403628225	PARK7	1	go_bp
GO:0006979	GO:0006979	response to oxidative stress	2/26	194/5037	0.264678431678616	0.406274535672487	0.380741403628225	PARK7/BCL2	2	go_bp
GO:0044089	GO:0044089	positive regulation of cellular component biogenesis	2/26	194/5037	0.264678431678616	0.406274535672487	0.380741403628225	NEK7/PARK7	2	go_bp
GO:0071407	GO:0071407	cellular response to organic cyclic compound	2/26	195/5037	0.266619822285998	0.406963470628196	0.381387041095045	PARK7/GPD1	2	go_bp
GO:1903829	GO:1903829	positive regulation of protein localization	2/26	195/5037	0.266619822285998	0.406963470628196	0.381387041095045	PPP3CB/PARK7	2	go_bp
GO:0000723	GO:0000723	telomere maintenance	1/26	60/5037	0.268273185398315	0.406963470628196	0.381387041095045	NEK7	1	go_bp
GO:0009063	GO:0009063	cellular amino acid catabolic process	1/26	60/5037	0.268273185398315	0.406963470628196	0.381387041095045	QDPR	1	go_bp
GO:0032944	GO:0032944	regulation of mononuclear cell proliferation	1/26	60/5037	0.268273185398315	0.406963470628196	0.381387041095045	BCL2	1	go_bp
GO:0034614	GO:0034614	cellular response to reactive oxygen species	1/26	60/5037	0.268273185398315	0.406963470628196	0.381387041095045	PARK7	1	go_bp
GO:0042773	GO:0042773	ATP synthesis coupled electron transport	1/26	60/5037	0.268273185398315	0.406963470628196	0.381387041095045	PARK7	1	go_bp
GO:0042775	GO:0042775	mitochondrial ATP synthesis coupled electron transport	1/26	60/5037	0.268273185398315	0.406963470628196	0.381387041095045	PARK7	1	go_bp
GO:0050670	GO:0050670	regulation of lymphocyte proliferation	1/26	60/5037	0.268273185398315	0.406963470628196	0.381387041095045	BCL2	1	go_bp
GO:0051093	GO:0051093	negative regulation of developmental process	2/26	196/5037	0.268561547705695	0.406963470628196	0.381387041095045	PGK1/BCL2	2	go_bp
GO:0050865	GO:0050865	regulation of cell activation	2/26	197/5037	0.270503554923901	0.409382774693259	0.383654299179559	CD84/BCL2	2	go_bp
GO:0050864	GO:0050864	regulation of B cell activation	1/26	61/5037	0.272095748625087	0.409699443609566	0.383951066407365	BCL2	1	go_bp
GO:0060048	GO:0060048	cardiac muscle contraction	1/26	61/5037	0.272095748625087	0.409699443609566	0.383951066407365	MYLK2	1	go_bp
GO:0099504	GO:0099504	synaptic vesicle cycle	1/26	61/5037	0.272095748625087	0.409699443609566	0.383951066407365	PPP3CB	1	go_bp
GO:1900180	GO:1900180	regulation of protein localization to nucleus	1/26	61/5037	0.272095748625087	0.409699443609566	0.383951066407365	PARK7	1	go_bp
GO:0016032	GO:0016032	viral process	2/26	199/5037	0.274388205177054	0.410687451028098	0.384876980532661	APOBEC3C/BCL2	2	go_bp
GO:0051223	GO:0051223	regulation of protein transport	2/26	199/5037	0.274388205177054	0.410687451028098	0.384876980532661	PPP3CB/PARK7	2	go_bp
GO:0120039	GO:0120039	plasma membrane bounded cell projection morphogenesis	2/26	199/5037	0.274388205177054	0.410687451028098	0.384876980532661	PPP3CB/BCL2	2	go_bp
GO:0007006	GO:0007006	mitochondrial membrane organization	1/26	62/5037	0.275899106851725	0.410687451028098	0.384876980532661	BCL2	1	go_bp
GO:0010675	GO:0010675	regulation of cellular carbohydrate metabolic process	1/26	62/5037	0.275899106851725	0.410687451028098	0.384876980532661	PFKFB1	1	go_bp
GO:0031056	GO:0031056	regulation of histone modification	1/26	62/5037	0.275899106851725	0.410687451028098	0.384876980532661	PARK7	1	go_bp
GO:0032434	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	1/26	62/5037	0.275899106851725	0.410687451028098	0.384876980532661	PARK7	1	go_bp
